VA_DATE,VOLCANO_NAME,VOLCANO_ID,OBS_DATE,OBS_LOWALT,OBS_HIGHALT,OBS_CONTOUR,FCST+6_DATE,FCST+6_LOWALT,FCST+6_HIGHALT,FCST+6_CONTOUR,FCST+12_DATE,FCST+12_LOWALT,FCST+12_HIGHALT,FCST+12_CONTOUR,FCST+18_DATE,FCST+18_LOWALT,FCST+18_HIGHALT,FCST+18_CONTOUR
201711280500,FUEGO,342090,201711280447,SFC,FL160,N1435W09053N1435W09047N1429W09052N1429W09053N1435W09053,201711281100,SFC,FL160,N1438W09052N1437W09044N1427W09052N1428W09053N1438W09052,201711281700,SFC,FL160,N1440W09050N1438W09042N1426W09052N1428W09054N1440W09050,201711282300,SFC,FL160,N1441W09051N1439W09041N1426W09052N1426W09054N1441W09051
201711272315,FUEGO,342090,201711272302,SFC,FL160,N1510W09043N1504W09032N1432W09049N1428W09052N1428W09053N1432W09055N1455W09050N1510W09043,201711280500,SFC,FL160,N1509W09040N1502W09027N1428W09051N1429W09053N1453W09049N1509W09040,201711281100,SFC,FL160,N1502W09043N1458W09032N1429W09052N1429W09053N1452W09049N1502W09043,201711281700,SFC,FL160,N1459W09048N1455W09034N1428W09051N1428W09053N1438W09053N1459W09048
201711271836,FUEGO,342090,201711271822,SFC,FL140,N1434W09053N1431W09052N1430W09055N1432W09056N1434W09053,201711280030,SFC,FL140,N1431W09052N1428W09052N1428W09053N1430W09055N1431W09052,201711280630,None,None,NO ASH,201711281230,SFC,FL160,N1441W09047N1434W09040N1428W09052N1428W09052N1441W09047
201711271408,FUEGO,342090,201711271357,SFC,FL160,N1441W09040N1428W09032N1428W09052N1429W09052N1441W09040,201711272000,SFC,FL160,N1442W09040N1431W09033N1428W09052N1429W09052N1442W09040,201711280200,SFC,FL160,N1443W09040N1430W09033N1428W09052N1429W09052N1443W09040,201711280800,SFC,FL160,N1443W09040N1431W09033N1427W09052N1429W09052N1443W09040
201711260038,FUEGO,342090,201711260015,SFC,FL160,N1429W09051N1420W09034N1414W09035N1426W09054N1429W09051,201711260630,SFC,FL160,N1431W09053N1420W09029N1412W09035N1426W09053N1431W09053,201711261230,SFC,FL160,N1432W09050N1354W09029N1352W09040N1428W09055N1432W09050,201711261830,SFC,FL160,N1433W09056N1426W09049N1356W09120N1400W09128N1433W09056
201711221653,FUEGO,342090,201711221625,SFC,FL160,N1441W09043N1437W09038N1431W09046N1435W09050N1441W09043,201711222230,None,None,NO ASH,201711230430,None,None,NO ASH,201711231030,None,None,NO ASH
201711221114,FUEGO,342090,201711221045,SFC,FL160,N1448W09042N1443W09037N1429W09049N1434W09054N1448W09042,201711221700,SFC,FL160,N1453W09038N1444W09031N1424W09049N1432W09056N1453W09038,201711222300,SFC,FL160,N1457W09037N1444W09029N1425W09049N1431W09056N1457W09037,201711230500,SFC,FL,N1458W09038N1446W09029N1426W09047N1431W09055N1458W09038
201711212114,FUEGO,342090,201711212102,SFC,FL160,N1433W09114N1429W09052N1427W09052N1424W09113N1433W09114,201711220300,SFC,FL160,N1434W09121N1429W09053N1427W09052N1423W09121N1434W09121,201711220900,None,None,NO ASH,201711221500,None,None,NO ASH
201711211535,FUEGO,342090,201711211522,SFC,FL160,N1442W09126N1431W09052N1427W09052N1433W09129N1442W09126,201711212130,SFC,FL160,N1443W09143N1432W09052N1426W09052N1431W09143N1443W09143,201711220330,None,None,None,201711220930,None,None,None
201711210938,FUEGO,342090,201711210915,SFC,FL160,N1431W09058N1430W09052N1426W09052N1428W09058N1431W09058,201711211530,SFC,FL160,N1438W09059N1429W09052N1427W09053N1432W09102N1438W09059,201711212130,SFC,FL160,N1438W09053N1437W09048N1427W09052N1429W09053N1438W09053,201711220330,SFC,FL160,N1440W09051N1437W09044N1429W09052N1429W09054N1440W09051
201711210342,FUEGO,342090,201711210332,SFC,FL160,N1441W09136N1429W09051N1426W09051N1413W09135N1441W09136,201711210930,SFC,FL160,N1429W09054N1426W09052N1359W09141N1425W09149N1429W09054,201711211530,None,None,NO ASH,201711212130,None,None,NO ASH
201711202213,FUEGO,342090,201711202145,SFC,FL150,N1428W09052N1427W09052N1416W09056N1423W09103N1428W09052,201711210400,SFC,FL150,N1424W09059N1419W09054N1410W09105N1422W09115N1424W09059,201711211000,None,None,NO ASH,201711211600,None,None,NO ASH
201711201637,FUEGO,342090,201711201600,SFC,FL150,N1426W09055N1424W09050N1403W09059N1412W09114N1426W09055,201711202200,None,None,NO ASH,201711210400,None,None,NO ASH,201711211000,None,None,NO ASH
201711200250,FUEGO,342090,201711200230,SFC,FL160,N1430W09052N1426W09051N1412W09134N1424W09141N1430W09052,201711200830,SFC,FL160,N1430W09053N1426W09050N1412W09134N1422W09140N1428W09119N1430W09053,201711201430,SFC,FL160,N1431W09052N1426W09051N1400W09122N1413W09135N1431W09052,201711202030,SFC,FL160,N1430W09052N1426W09051N1359W09121N1413W09134N1430W09052
201711192219,FUEGO,342090,201711192202,SFC,FL160,N1429W09052N1427W09052N1416W09111N1427W09113N1429W09052,201711200400,SFC,FL160,N1429W09052N1427W09052N1416W09113N1427W09113N1429W09052,201711201000,SFC,FL160,N1429W09052N1427W09051N1417W09113N1429W09114N1429W09052,201711201600,SFC,FL160,N1429W09051N1427W09052N1413W09113N1423W09114N1429W09051
201711191634,FUEGO,342090,201711191622,SFC,FL160,N1429W09054N1428W09053N1428W09052N1407W09105N1413W09119N1429W09054,201711192230,SFC,FL160,N1429W09054N1428W09052N1410W09113N1417W09125N1429W09054,201711200430,SFC,FL160,N1428W09053N1428W09052N1410W09112N1417W09125N1428W09053,201711201030,SFC,FL160,N1429W09053N1428W09052N1411W09116N1422W09126N1429W09053
201711191057,FUEGO,342090,201711191015,SFC,FL170,N1429W09054N1428W09051N1408W09058N1410W09107N1429W09054,201711191630,SFC,FL170,N1401W09113N1358W09103N1345W09110N1349W09120N1401W09113,201711192230,None,None,NO ASH,201711200430,None,None,NO ASH
201711181809,FUEGO,342090,201711181745,SFC,FL150,N1428W09052N1412W09052N1417W09101N1428W09053N1428W09052,201711190000,SFC,FL150,N1428W09053N1428W09052N1404W09059N1412W09112N1428W09053,201711190600,SFC,FL150,N1428W09052N1428W09052N1403W09102N1413W09116N1428W09052,201711191200,SFC,FL150,N1428W09053N1428W09052N1402W09103N1413W09116N1428W09053
201711181220,FUEGO,342090,201711181200,SFC,FL150,N1428W09053N1427W09052N1413W09056N1417W09108N1428W09053,201711181800,SFC,FL150,N1428W09052N1427W09052N1413W09113N1424W09119N1428W09052,201711190000,SFC,FL150,N1428W09052N1427W09052N1413W09113N1425W09119N1428W09052,201711190600,SFC,FL150,N1428W09052N1427W09052N1413W09113N1425W09119N1428W09052
201711180624,FUEGO,342090,201711180545,SFC,FL150,N1426W09058N1424W09056N1420W09100N1422W09102N1426W09058,201711181200,None,None,NO ASH,201711181800,None,None,NO ASH,201711190000,None,None,NO ASH
201711180029,FUEGO,342090,201711180000,SFC,FL140,N1429W09053N1426W09052N1353W09049N1352W09101N1429W09053,201711180600,SFC,FL140,N1428W09053N1348W09046N1349W09103N1428W09053,201711181200,None,None,NO ASH,201711181800,None,None,NO ASH
201711171902,FUEGO,342090,201711171830,SFC,FL140,N1427W09055N1427W09051N1344W09049N1353W09123N1427W09055,201711180030,SFC,FL140,N1428W09055N1428W09051N1343W09045N1346W09118N1428W09055,201711180630,SFC,FL140,N1429W09055N1428W09050N1343W09054N1350W09120N1429W09055,201711181230,SFC,FL140,N1429W09051N1343W09052N1349W09120N1428W09055N1429W09051
201711171718,FUEGO,342090,201711171700,SFC,FL140,N1428W09054N1427W09051N1347W09047N1352W09113N1428W09054,201711172300,SFC,FL140,N1428W09055N1428W09051N1346W09045N1348W09110N1428W09055,201711180500,SFC,FL140,N1429W09053N1428W09051N1346W09053N1351W09117N1429W09053,201711181100,SFC,FL140,N1429W09051N1346W09047N1350W09111N1428W09054N1429W09051
201711161641,FUEGO,342090,201711161615,SFC,FL160,N1428W09053N1428W09052N1404W09132N1416W09138N1428W09053,201711162230,SFC,FL160,N1429W09053N1427W09052N1400W09125N1408W09137N1429W09053,201711170430,SFC,FL160,N1428W09053N1427W09052N1359W09125N1408W09137N1428W09053,201711171030,SFC,FL160,N1429W09053N1428W09052N1402W09132N1413W09137N1429W09053
201711161107,FUEGO,342090,201711151045,SFC,FL150,N1429W09052N1427W09050N1400W09109N1408W09121N1429W09052,201711151700,SFC,FL150,N1428W09052N1428W09050N1355W09113N1401W09126N1428W09052,201711152300,None,None,NO ASH,201711160500,None,None,NO ASH
201711150515,FUEGO,342090,201711150445,SFC,FL140,N1434W09111N1429W09054N1426W09053N1411W09111N1434W09111,201711151100,SFC,FL140,N1435W09116N1429W09053N1426W09053N1408W09116N1435W09116,201711151700,None,None,NO ASH,201711152300,None,None,NO ASH
201711142335,FUEGO,342090,201711142315,SFC,FL140,N1429W09052N1428W09052N1410W09104N1415W09109N1429W09052,201711150530,SFC,FL140,N1428W09053N1428W09052N1409W09058N1412W09105N1428W09053,201711151130,SFC,FL140,N1428W09052N1408W09055N1410W09102N1428W09053N1428W09052,201711151730,SFC,FL140,N1428W09053N1428W09050N1408W09052N1410W09100N1428W09053
201711141806,FUEGO,342090,201711141752,SFC,FL140,N1428W09052N1427W09052N1420W09100N1425W09103N1428W09052,201711150000,SFC,FL140,N1430W09053N1426W09052N1419W09102N1424W09106N1430W09053,201711150600,SFC,FL140,N1430W09054N1428W09052N1410W09057N1413W09109N1430W09054,201711151200,SFC,FL140,N1429W09056N1428W09052N1413W09052N1414W09103N1429W09056
201711141208,FUEGO,342090,201711141145,SFC,FL140,N1432W09053N1429W09049N1412W09059N1416W09106N1432W09053,201711141800,SFC,FL140,N1431W09054N1429W09049N1358W09105N1405W09116N1431W09054,201711150000,SFC,FL140,N1432W09054N1429W09047N1358W09103N1403W09117N1432W09054,201711150600,SFC,FL140,N1432W09054N1429W09047N1355W09102N1400W09114N1432W09054
201711140614,FUEGO,342090,201711140545,SFC,FL140,N1429W09056N1426W09050N1327W09140N1353W09211N1429W09056,201711141200,SFC,FL140,N1429W09056N1427W09050N1317W09127N1342W09200N1429W09056,201711141800,SFC,FL140,N1428W09056N1426W09049N1310W09124N1331W09200N1428W09056,201711150000,SFC,FL140,N1429W09055N1427W09050N1309W09128N1334W09158N1429W09055
201711140034,FUEGO,342090,201711140000,SFC,FL140,N1429W09052N1426W09051N1402W09104N1328W09114N1307W09109N1324W09129N1357W09121N1419W09107N1429W09052,201711140600,SFC,FL140,N1429W09053N1427W09051N1329W09118N1342W09136N1429W09053,201711141200,SFC,FL140,N1431W09053N1428W09052N1326W09117N1341W09138N1431W09053,201711141800,SFC,FL140,N1429W09054N1428W09052N1323W09107N1334W09125N1429W09054
201711132123,FUEGO,342090,201711132045,SFC,FL140,N1427W09053N1426W09052N1358W09053N1359W09101N1427W09053,201711140300,SFC,FL140,N1428W09053N1428W09051N1359W09102N1402W09112N1428W09053,201711140900,None,None,NO ASH,201711141500,None,None,NO ASH
201711131530,FUEGO,342090,201711131515,SFC,FL140,N1427W09054N1425W09050N1351W09102N1354W09112N1427W09054,201711132130,SFC,FL140,N1427W09054N1426W09050N1350W09103N1354W09113N1427W09054,201711140330,None,None,NO ASH,201711140930,None,None,NO ASH
201711130943,FUEGO,342090,201711130915,SFC,FL140,N1429W09053N1427W09050N1341W09122N1408W09144N1429W09053,201711131530,SFC,FL140,N1430W09053N1426W09051N1340W09122N1408W09144N1430W09053,201711132130,SFC,FL140,N1429W09053N1427W09050N1339W09120N1407W09143N1429W09053,201711140330,SFC,FL140,N1431W09053N1428W09049N1338W09120N1408W09145N1431W09053
201711130408,FUEGO,342090,201711130345,SFC,FL140,N1429W09053N1428W09052N1417W09057N1422W09104N1429W09053,201711131000,SFC,FL140,N1429W09054N1428W09051N1414W09058N1420W09105N1429W09054,201711131600,SFC,FL140,N1429W09054N1429W09051N1414W09057N1420W09105N1429W09054,201711132200,SFC,FL140,N1430W09053N1428W09052N1413W09058N1420W09106N1430W09053
201711130405,FUEGO,342090,201711130345,SFC,FL140,N1429W09053N1428W09052N1417W09057N1422W09104N1429W09053,201711131000,SFC,FL140,N1429W09054N1428W09051N1414W09058N1420W09105N1429W09054,201711131600,SFC,FL140,N1429W09054N1429W09051N1414W09057N1420W09105N1429W09054,201711132200,SFC,FL140,N1430W09053N1428W09052N1413W09058N1420W09106N1430W09053
201711122208,FUEGO,342090,201711122145,SFC,FL140,N1429W09052N1427W09052N1421W09102N1427W09104N1429W09052,201711130400,SFC,FL140,N1431W09052N1427W09052N1421W09104N1427W09105N1431W09052,201711131000,SFC,FL140,N1430W09053N1427W09052N1414W09104N1422W09107N1430W09053,201711131600,SFC,FL140,N1430W09052N1428W09052N1416W09103N1422W09108N1430W09052
201711121622,FUEGO,342090,201711121545,SFC,FL140,N1429W09053N1427W09052N1416W09104N1423W09108N1429W09053,201711122200,SFC,FL140,N1429W09053N1428W09052N1417W09105N1424W09108N1429W09053,201711130400,SFC,FL140,N1429W09053N1427W09052N1416W09104N1422W09108N1429W09053,201711131000,SFC,FL140,N1429W09053N1427W09051N1414W09104N1421W09107N1429W09053
201711121100,FUEGO,342090,201711121047,SFC,FL140,N1431W09052N1428W09052N1418W09107N1426W09110N1431W09052,201711121700,SFC,FL140,N1431W09053N1426W09050N1417W09108N1426W09113N1431W09053,201711122300,SFC,FL140,N1431W09054N1425W09050N1416W09110N1426W09114N1431W09054,201711130500,SFC,FL140,N1432W09055N1426W09049N1414W09109N1423W09117N1432W09055
201711120237,FUEGO,342090,201711120222,SFC,FL150,N1431W09120N1429W09053N1427W09053N1419W09120N1431W09120,201711120830,SFC,FL150,N1432W09128N1429W09053N1427W09053N1416W09128N1432W09128,201711121430,SFC,FL150,N1430W09128N1429W09053N1427W09052N1416W09129N1430W09128,201711122030,SFC,FL150,N1429W09053N1427W09052N1414W09129N1428W09128N1429W09053
201711112045,FUEGO,342090,201711112032,SFC,FL150,N1430W09108N1429W09053N1428W09052N1422W09108N1430W09108,201711120230,SFC,FL150,N1431W09110N1428W09053N1428W09052N1422W09110N1431W09110,201711120830,SFC,FL150,N1429W09052N1428W09052N1417W09113N1426W09114N1429W09052,201711121430,SFC,FL150,N1429W09053N1428W09052N1416W09113N1426W09114N1429W09053
201711111457,FUEGO,342090,201711111415,SFC,FL170,N1433W09119N1431W09055N1426W09053N1418W09117N1433W09119,201711112030,SFC,FL170,N1434W09122N1432W09053N1423W09051N1417W09122N1434W09122,201711120230,SFC,FL170,N1436W09124N1431W09051N1424W09051N1416W09125N1436W09124,201711120830,SFC,FL170,N1437W09125N1432W09053N1425W09051N1414W09125N1437W09125
201711110913,FUEGO,342090,201711110902,SFC,FL150,N1441W09111N1428W09052N1426W09051N1431W09115N1441W09111,201711111500,SFC,FL150,N1436W09116N1429W09052N1426W09052N1425W09115N1436W09116,201711112100,SFC,FL150,N1432W09116N1430W09052N1426W09052N1420W09116N1432W09116,201711120300,None,None,NO ASH
201711110323,FUEGO,342090,NA,SFC,FL150,N1446W09138N1430W09052N1426W09050N1414W09143N1446W09138,201711110900,SFC,FL150,N1445W09141N1431W09052N1426W09051N1420W09145N1445W09141,201711111500,SFC,FL150,N1432W09144N1431W09052N1426W09050N1408W09144N1432W09144,201711112100,None,None,NO ASH
201711110027,FUEGO,342090,201711110000,SFC,FL150,N1430W09104N1429W09052N1427W09052N1426W09105N1430W09104,201711110600,SFC,FL150,N1430W09104N1429W09052N1426W09052N1425W09105N1430W09104,201711111200,SFC,FL150,N1429W09052N1428W09052N1423W09105N1428W09105N1429W09052,201711111800,SFC,FL150,N1430W09052N1428W09052N1423W09106N1428W09105N1430W09052
201711101918,FUEGO,342090,201711101845,SFC,FL150,N1446W09206N1433W09052N1429W09052N1420W09208N1446W09206,201711110100,SFC,FL150,N1446W09209N1432W09052N1429W09052N1420W09209N1446W09209,201711110700,SFC,FL150,N1446W09209N1432W09052N1429W09052N1418W09209N1446W09209,201711111300,SFC,FL150,N1446W09208N1432W09052N1429W09052N1418W09208N1446W09208
201711101333,FUEGO,342090,201711101329,SFC,FL150,N1444W09135N1432W09052N1428W09052N1429W09139N1444W09135,201711101930,SFC,FL150,N1447W09140N1432W09052N1429W09052N1427W09143N1447W09140,201711110130,SFC,FL150,N1449W09151N1432W09051N1429W09052N1425W09153N1449W09151,201711110730,SFC,FL150,N1444W09144N1432W09052N1429W09052N1423W09146N1444W09144
201711100752,FUEGO,342090,201711100737,SFC,FL170,N1429W09052N1426W09051N1419W09145N1426W09150N1429W09052,201711101330,SFC,FL170,N1430W09052N1426W09050N1416W09152N1428W09153N1430W09052,201711101930,SFC,FL170,N1430W09052N1426W09051N1416W09153N1428W09153N1430W09052,201711110130,None,None,NO ASH
201711100425,FUEGO,342090,201711100412,SFC,FL170,N1431W09053N1426W09049N1331W09316N1350W09339N1431W09053,201711101000,SFC,FL170,N1431W09052N1426W09050N1326W09325N1354W09343N1431W09052,201711101600,SFC,FL170,N1431W09051N1425W09050N1334W09335N1415W09342N1431W09051,201711102200,None,None,NO ASH
201711100058,FUEGO,342090,201711100047,SFC,FL170,N1441W09146N1432W09108N1428W09053N1426W09053N1416W09146N1441W09146,201711100700,SFC,FL170,N1442W09159N1428W09053N1426W09053N1411W09159N1442W09159,201711101300,None,None,NO ASH,201711101900,None,None,NO ASH
201711091939,FUEGO,342090,201711091900,SFC,FL170,N1428W09053N1426W09051N1340W09147N1407W09205N1428W09053,201711100100,SFC,FL170,N1428W09053N1427W09052N1350W09155N1416W09205N1428W09053,201711100700,None,None,NO ASH,201711101300,None,None,NO ASH
201711091930,FUEGO,342090,201711091900,SFC,FL170,N1428W09053N1426W09051N1340W09147N1407W09205N1428W09053,201711100100,SFC,FL170,N1428W09053N1427W09052N1350W09155N1416W09205N1428W09053,201711100700,None,None,NO ASH,201711101300,None,None,NO ASH
201711091426,FUEGO,342090,201711081330,SFC,FL170,N1427W09051N1330W09131N1357W09210N1427W09051,201711081930,SFC,FL170,N1427W09052N1427W09051N1330W09131N1357W09212N1427W09052,201711090130,SFC,FL170,N1428W09051N1427W09050N1333W09142N1410W09220N1428W09051,201711090730,SFC,FL170,N1429W09052N1428W09050N1334W09146N1412W09224N1429W09052
201711091114,FUEGO,342090,201711091052,SFC,FL170,N1430W09052N1426W09052N1402W09112N1415W09144N1430W09052,201711091700,SFC,FL170,N1430W09052N1426W09050N1354W09116N1415W09147N1430W09052,201711092300,SFC,FL170,N1430W09052N1426W09050N1355W09121N1417W09152N1430W09052,201711100500,None,None,NO ASH
201711090809,FUEGO,342090,201711090752,SFC,FL170,N1429W09052N1426W09052N1422W09104N1427W09105N1429W09052,201711091400,SFC,FL170,N1429W09052N1427W09052N1419W09106N1427W09109N1429W09052,201711092000,None,None,NO ASH,201711100200,None,None,NO ASH
201711041023,FUEGO,342090,201711040945,SFC,FL160,N1431W09116N1429W09053N1427W09053N1421W09114N1431W09116,201711041600,SFC,FL160,N1429W09053N1427W09052N1416W09117N1427W09119N1429W09053,201711042200,SFC,FL160,N1429W09053N1428W09052N1415W09117N1428W09119N1429W09053,201711050400,SFC,FL160,N1429W09052N1427W09052N1414W09118N1427W09120N1429W09052
201711040436,FUEGO,342090,201711040345,SFC,FL160,N1431W09114N1429W09053N1427W09052N1416W09116N1431W09114,201711041000,SFC,FL160,N1432W09128N1429W09053N1427W09053N1409W09125N1432W09128,201711041600,SFC,FL160,N1432W09128N1429W09052N1426W09052N1408W09126N1432W09128,201711042200,SFC,FL160,N1429W09053N1426W09052N1403W09125N1426W09126N1429W09053
201711031534,FUEGO,342090,201711031500,SFC,FL150,N1429W09052N1426W09051N1420W09116N1429W09118N1429W09052,201711032100,SFC,FL150,N1429W09052N1426W09051N1418W09117N1427W09119N1429W09052,201711040300,SFC,FL150,N1429W09052N1426W09052N1417W09117N1428W09119N1429W09052,201711040900,None,None,NO ASH
201711030737,FUEGO,342090,201711030715,SFC,FL150,N1433W09155N1429W09053N1426W09053N1414W09155N1433W09155,201711031330,SFC,FL150,N1430W09156N1429W09053N1426W09053N1412W09156N1430W09156,201711031930,SFC,FL150,N1434W09156N1430W09052N1425W09052N1413W09156N1434W09156,201711040130,SFC,FL150,N1429W09052N1426W09052N1408W09155N1428W09157N1429W09052
201711030144,FUEGO,342090,201711030115,SFC,FL170,N1432W09123N1428W09053N1426W09052N1413W09123N1432W09123,201711030730,SFC,FL170,N1444W09119N1427W09052N1426W09119N1444W09119,201711031330,None,None,NO ASH,201711031930,None,None,NO ASH
201711030138,FUEGO,342090,201711030115,SFC,FL,N1432W09123N1428W09053N1426W09052N1413W09123N1432W09123,201711030730,SFC,FL170,N1444W09119N1427W09052N1426W09119N1444W09119,201711031330,None,None,NO ASH,201711031930,None,None,NO ASH
201711022041,FUEGO,342090,201711022032,SFC,FL170,N1445W09216N1437W09127N1430W09052N1426W09052N1414W09214N1445W09216,201711030230,SFC,FL170,N1447W09223N1429W09052N1427W09052N1414W09223N1447W09223,201711030830,None,None,NO ASH,201711031430,None,None,NO ASH
201711021457,FUEGO,342090,201711021430,SFC,FL170,N1458W09152N1430W09053N1427W09053N1435W09154N1458W09152,201711022030,SFC,FL170,N1454W09156N1430W09053N1427W09053N1431W09158N1454W09156,201711030230,SFC,FL170,N1453W09159N1430W09053N1427W09053N1431W09201N1453W09159,201711030830,SFC,FL170,N1453W09201N1430W09053N1427W09053N1431W09202N1453W09201
201711011234,FUEGO,342090,201711011215,SFC,FL150,N1442W09129N1429W09051N1426W09052N1434W09132N1442W09129,201711011830,SFC,FL150,N1441W09140N1430W09052N1425W09052N1429W09141N1441W09140,201711020030,SFC,FL150,N1446W09138N1429W09051N1425W09052N1435W09141N1446W09138,201711020630,SFC,FL150,N1448W09138N1430W09051N1425W09053N1438W09141N1448W09138
201710311909,FUEGO,342090,201710311857,SFC,FL140,N1429W09100N1429W09053N1428W09053N1426W09059N1429W09100,201710010100,None,None,NO ASH,201710010700,None,None,NO ASH,201710011300,None,None,NO ASH
201710311323,FUEGO,342090,201710311300,SFC,FL140,N1430W09052N1428W09052N1422W09117N1428W09118N1430W09052,201710311900,SFC,FL140,N1431W09119N1431W09052N1426W09052N1425W09120N1431W09119,201710010100,SFC,FL140,N1430W09053N1426W09051N1421W09119N1429W09120N1430W09053,201710010700,SFC,FL140,N1435W09120N1431W09052N1426W09052N1428W09120N1435W09120
201710171453,FUEGO,342090,201710171447,SFC,FL160,N1429W09053N1426W09050N1350W09119N1355W09128N1429W09053,201710172100,SFC,FL160,N1429W09053N1427W09050N1349W09117N1355W09131N1429W09053,201710180300,None,None,NO ASH,201710180900,None,None,NO ASH
